txn_id,txn_date,description,amount,dr_cr,balance,normalized_description,transaction_type,type_matched,type_score,type_rule,merchant_name,category
T000803,24/08/24,UPI/CR/16705248/FRND TRNSFR FROM NEHA M,3060.02,CR,-1152343.01,UPI CR 16705248 FRND TRNSFR FROM NEHA M,UPI,UPI,1,regex,FRND TRNSFR FROM,Other
T000808,20/08/24,UPI/DR/23417457/PAID TO RAMESH K/AXISBANK,495.54,DR,-1168447.01,UPI DR 23417457 PAID TO RAMESH K AXISBANK,UPI,UPI,1,regex,RAMESH K AXISBANK,Other
T000816,23/08/24,UPI/CR/17040602/FRND TRNSFR FROM PRIYA S,3929.61,CR,-1131005.12,UPI CR 17040602 FRND TRNSFR FROM PRIYA S,UPI,UPI,1,regex,FRND TRNSFR FROM,Other
T000817,22/08/24,UPI/DR/41581408/PHARMEASY/6340,2153.42,DR,-1133158.54,UPI DR 41581408 PHARMEASY 6340,UPI,UPI,1,regex,PHARMEASY,medicine
T000818,21/08/24,NEFT DR RENT PAYMENT TO LANDLORD,23251.91,DR,-1156410.45,NEFT DR RENT PAYMENT TO LANDLORD,NEFT,NEFT,1,regex,RENT LANDLORD,Other
T000833,21/08/24,UPI/DR/67163632/PHARMEASY/9887,2918.62,DR,-1089307.91,UPI DR 67163632 PHARMEASY 9887,UPI,UPI,1,regex,PHARMEASY,medicine
T000840,20/08/24,UPI/CR/33999716/FRND TRNSFR FROM RAMESH K,832.18,CR,-1108575.5,UPI CR 33999716 FRND TRNSFR FROM RAMESH K,UPI,UPI,1,regex,FRND TRNSFR FROM,Other
T000844,21/08/24,IMPS/DR/53796105/GAS BILL,981.84,DR,-1115167.21,IMPS DR 53796105 GAS BILL,IMPS,IMPS,1,regex,GAS BILL,Other
T000850,24/08/24,UPI/DR/29513094/IRCTC TICKET BKNG,1375.02,DR,-1199880.3,UPI DR 29513094 IRCTC TICKET BKNG,UPI,UPI,1,regex,IRCTC TICKET BKNG,Other
T000860,22/08/24,UPI/DR/89279578/PAID TO RAMESH K/AXISBANK,3230.15,DR,-1179522.09,UPI DR 89279578 PAID TO RAMESH K AXISBANK,UPI,UPI,1,regex,RAMESH K AXISBANK,Other
T000864,20/08/24,UPI/DR/96541691/PAID TO PRIYA S/SBIBANK,2515.95,DR,-1183683.56,UPI DR 96541691 PAID TO PRIYA S SBIBANK,UPI,UPI,1,regex,PRIYA S SBIBANK,Other
T000872,24/08/24,UPI/CR/77562908/FRND TRNSFR FROM AMIT SHAH,4486.31,CR,-1226217.55,UPI CR 77562908 FRND TRNSFR FROM AMIT SHAH,UPI,UPI,1,regex,FRND TRNSFR FROM,Other
T000879,24/08/24,UPI/CR/99601933/FRND TRNSFR FROM AMIT SHAH,627.73,CR,-1234264.03,UPI CR 99601933 FRND TRNSFR FROM AMIT SHAH,UPI,UPI,1,regex,FRND TRNSFR FROM,Other
T000882,22/08/24,ACH CR INTEREST CREDIT,730.02,CR,-1241569.93,ACH CR INTEREST CREDIT,ACH-CR,ACH CR,1,regex,INTEREST,Other
T000894,21/08/24,UPI/CR/75678288/FRND TRNSFR FROM SUNITA D,4712.59,CR,-1293526.06,UPI CR 75678288 FRND TRNSFR FROM SUNITA D,UPI,UPI,1,regex,FRND TRNSFR FROM,Other
T000903,21/08/24,UPI/DR/92804241/IRCTC TICKET BKNG,2665.79,DR,-1346340.04,UPI DR 92804241 IRCTC TICKET BKNG,UPI,UPI,1,regex,IRCTC TICKET BKNG,Other
T000904,23/08/24,UPI/DR/59178730/PHARMEASY/1440,3849.45,DR,-1350189.49,UPI DR 59178730 PHARMEASY 1440,UPI,UPI,1,regex,PHARMEASY,medicine
T000907,24/08/24,NEFT CR TAX REFUND GOVT,72994.98,CR,-1278704.41,NEFT CR TAX REFUND GOVT,NEFT,NEFT,1,regex,TAX GOVT,Other
T000910,21/08/24,IMPS/DR/58765904/GAS BILL,1942.79,DR,-1223833.89,IMPS DR 58765904 GAS BILL,IMPS,IMPS,1,regex,GAS BILL,Other
T000911,21/08/24,UPI/DR/45588515/PHARMEASY*RIDE4700,3160.4,DR,-1226994.29,UPI DR 45588515 PHARMEASY RIDE4700,UPI,UPI,1,regex,PHARMEASY,medicine
T000914,25/08/24,ACH DR MUTUAL FUND SIP,11551.77,DR,-1249055.54,ACH DR MUTUAL FUND SIP,ACH-DR,ACH DR,1,regex,MUTUAL FUND SIP,investment
T000916,21/08/24,UPI/DR/72719315/PHARMEASY/8106,4679.72,DR,-1266703.37,UPI DR 72719315 PHARMEASY 8106,UPI,UPI,1,regex,PHARMEASY,medicine
T000933,23/08/24,POS SALE AT RELIANCE TRENDS,7693.75,DR,-1348891.37,POS SALE AT RELIANCE TRENDS,CARD,POS,1,regex,RELIANCE TRENDS,Other
T000936,24/08/24,IMPS/DR/24875109/GPAY MERCHANT,2556.19,DR,-1356918.4,IMPS DR 24875109 GPAY MERCHANT,IMPS,IMPS,1,regex,GPAY MERCHANT,Other
T000939,22/08/24,IMPS/DR/94104500/GAS BILL,674.97,DR,-1370231.15,IMPS DR 94104500 GAS BILL,IMPS,IMPS,1,regex,GAS BILL,Other
T000943,22/08/24,IMPS/DR/47979220/GPAY MERCHANT,1284.72,DR,-1312482.96,IMPS DR 47979220 GPAY MERCHANT,IMPS,IMPS,1,regex,GPAY MERCHANT,Other
T000946,25/08/24,UPI/DR/61471888/PHARMEASY/5198,457.97,DR,-1318514.77,UPI DR 61471888 PHARMEASY 5198,UPI,UPI,1,regex,PHARMEASY,medicine
T000952,24/08/24,POS PURCHASE RELIANCE TRENDS,7851.2,DR,-1358256.65,POS PURCHASE RELIANCE TRENDS,CARD,POS,1,regex,RELIANCE TRENDS,Other
T000954,24/08/24,UPI/CR/14813349/REFUND/NETFLIX,3532.75,CR,-1355711.59,UPI CR 14813349 REFUND NETFLIX,UPI,UPI,1,regex,NETFLIX,Other
T000973,24/08/24,ACH DR MUTUAL FUND SIP,3518.32,DR,-1430190.72,ACH DR MUTUAL FUND SIP,ACH-DR,ACH DR,1,regex,MUTUAL FUND SIP,investment
T000981,24/08/24,ACH CR INTEREST CREDIT,330.09,CR,-1456994.28,ACH CR INTEREST CREDIT,ACH-CR,ACH CR,1,regex,INTEREST,Other
T000982,25/08/24,NEFT CR TAX REFUND GOVT,134104.71,CR,-1322889.57,NEFT CR TAX REFUND GOVT,NEFT,NEFT,1,regex,TAX GOVT,Other
T000989,24/08/24,NEFT DR RENT PAYMENT TO LANDLORD,18126.28,DR,-1392161.64,NEFT DR RENT PAYMENT TO LANDLORD,NEFT,NEFT,1,regex,RENT LANDLORD,Other
T000992,21/08/24,ACH CR INTEREST CREDIT,636.68,CR,-1313755.43,ACH CR INTEREST CREDIT,ACH-CR,ACH CR,1,regex,INTEREST,Other
T000994,21/08/24,ACH DR MUTUAL FUND SIP,24159.56,DR,-1342406.95,ACH DR MUTUAL FUND SIP,ACH-DR,ACH DR,1,regex,MUTUAL FUND SIP,investment
T001000,24/08/24,NEFT DR RENT PAYMENT TO LANDLORD,23576.46,DR,-1386386.4,NEFT DR RENT PAYMENT TO LANDLORD,NEFT,NEFT,1,regex,RENT LANDLORD,Other
T000036,15/08/24,IMPS/DR/80166708/VODAFONE BILL PAY,2042.21,DR,137936.14,IMPS DR 80166708 VODAFONE BILL PAY,IMPS,IMPS,1,regex,VODAFONE BILL PAY,Subscription
T000038,15/08/24,UPI/CR/38609087/REFUND/NETFLIX,4666.96,CR,140257.5,UPI CR 38609087 REFUND NETFLIX,UPI,UPI,1,regex,NETFLIX,Subscription
T000042,15/08/24,IMPS/DR/45431319/AIRTEL PREPAID,2725.48,DR,134324.28,IMPS DR 45431319 AIRTEL PREPAID,IMPS,IMPS,1,regex,AIRTEL PREPAID,Subscription
T000059,16/08/24,IMPS/DR/64502486/AIRTEL PREPAID,932.05,DR,234241.91,IMPS DR 64502486 AIRTEL PREPAID,IMPS,IMPS,1,regex,AIRTEL PREPAID,Subscription
T000063,16/08/24,IMPS/DR/19774839/VODAFONE BILL PAY,2183.2,DR,226453.72,IMPS DR 19774839 VODAFONE BILL PAY,IMPS,IMPS,1,regex,VODAFONE BILL PAY,Subscription
T000113,15/08/24,IMPS/DR/76906611/VODAFONE BILL PAY,874.46,DR,10139.45,IMPS DR 76906611 VODAFONE BILL PAY,IMPS,IMPS,1,regex,VODAFONE BILL PAY,Subscription
T000251,15/08/24,IMPS/DR/93179531/VODAFONE BILL PAY,191.55,DR,-228203.35,IMPS DR 93179531 VODAFONE BILL PAY,IMPS,IMPS,1,regex,VODAFONE BILL PAY,Subscription
T000312,19/08/24,IMPS/DR/54462389/VODAFONE BILL PAY,713.11,DR,-325345.79,IMPS DR 54462389 VODAFONE BILL PAY,IMPS,IMPS,1,regex,VODAFONE BILL PAY,Subscription
T000327,18/08/24,IMPS/DR/71453148/AIRTEL PREPAID,119.63,DR,-387530.82,IMPS DR 71453148 AIRTEL PREPAID,IMPS,IMPS,1,regex,AIRTEL PREPAID,Subscription
T000377,20/08/24,IMPS/DR/90531692/AIRTEL PREPAID,695.79,DR,-611277.15,IMPS DR 90531692 AIRTEL PREPAID,IMPS,IMPS,1,regex,AIRTEL PREPAID,Subscription
T000409,19/08/24,IMPS/DR/20064609/VODAFONE BILL PAY,2717.24,DR,-866605.15,IMPS DR 20064609 VODAFONE BILL PAY,IMPS,IMPS,1,regex,VODAFONE BILL PAY,Subscription
T000451,19/08/24,IMPS/DR/23449152/AIRTEL PREPAID,2615.68,DR,-882104.28,IMPS DR 23449152 AIRTEL PREPAID,IMPS,IMPS,1,regex,AIRTEL PREPAID,Subscription
T000468,18/08/24,IMPS/DR/47162866/VODAFONE BILL PAY,534.79,DR,-960564.42,IMPS DR 47162866 VODAFONE BILL PAY,IMPS,IMPS,1,regex,VODAFONE BILL PAY,Subscription
T000483,20/08/24,IMPS/DR/32417070/AIRTEL PREPAID,2850.54,DR,-967254.5,IMPS DR 32417070 AIRTEL PREPAID,IMPS,IMPS,1,regex,AIRTEL PREPAID,Subscription
T000529,17/08/24,IMPS/DR/90985229/AIRTEL PREPAID,1401.56,DR,-958064.55,IMPS DR 90985229 AIRTEL PREPAID,IMPS,IMPS,1,regex,AIRTEL PREPAID,Subscription
T000574,22/08/24,IMPS/DR/73272042/VODAFONE BILL PAY,2508.05,DR,-1009478.4,IMPS DR 73272042 VODAFONE BILL PAY,IMPS,IMPS,1,regex,VODAFONE BILL PAY,Subscription
T000584,22/08/24,IMPS/DR/92125234/VODAFONE BILL PAY,1298.36,DR,-1066785.23,IMPS DR 92125234 VODAFONE BILL PAY,IMPS,IMPS,1,regex,VODAFONE BILL PAY,Subscription
T000630,22/08/24,IMPS/DR/10968781/VODAFONE BILL PAY,1294.03,DR,-1179882.02,IMPS DR 10968781 VODAFONE BILL PAY,IMPS,IMPS,1,regex,VODAFONE BILL PAY,Subscription
T000683,21/08/24,IMPS/DR/99057266/AIRTEL PREPAID,593.93,DR,-1083817.04,IMPS DR 99057266 AIRTEL PREPAID,IMPS,IMPS,1,regex,AIRTEL PREPAID,Subscription
T000707,20/08/24,UPI/CR/89230801/REFUND/AMZNPRIME,1257.91,CR,-1037751.19,UPI CR 89230801 REFUND AMZNPRIME,UPI,UPI,1,regex,AMZNPRIME,Subscription
T000715,22/08/24,UPI/CR/14352961/REFUND/AMZNPRIME,254.67,CR,-944533.44,UPI CR 14352961 REFUND AMZNPRIME,UPI,UPI,1,regex,AMZNPRIME,Subscription
T000791,21/08/24,UPI/CR/19450582/REFUND/AMZNPRIME,4483.6,CR,-1040130.67,UPI CR 19450582 REFUND AMZNPRIME,UPI,UPI,1,regex,AMZNPRIME,Subscription
T000810,24/08/24,IMPS/DR/80207530/VODAFONE BILL PAY,2820.46,DR,-1176852.48,IMPS DR 80207530 VODAFONE BILL PAY,IMPS,IMPS,1,regex,VODAFONE BILL PAY,Subscription
T000813,21/08/24,IMPS/DR/37931877/VODAFONE BILL PAY,426.77,DR,-1181670.68,IMPS DR 37931877 VODAFONE BILL PAY,IMPS,IMPS,1,regex,VODAFONE BILL PAY,Subscription
T000868,20/08/24,IMPS/DR/57779407/AIRTEL PREPAID,1635.88,DR,-1211073.55,IMPS DR 57779407 AIRTEL PREPAID,IMPS,IMPS,1,regex,AIRTEL PREPAID,Subscription
T000961,23/08/24,IMPS/DR/70814320/VODAFONE BILL PAY,2603.51,DR,-1382531.69,IMPS DR 70814320 VODAFONE BILL PAY,IMPS,IMPS,1,regex,VODAFONE BILL PAY,Subscription
T000964,24/08/24,IMPS/DR/97787024/AIRTEL PREPAID,1523.45,DR,-1389261.21,IMPS DR 97787024 AIRTEL PREPAID,IMPS,IMPS,1,regex,AIRTEL PREPAID,Subscription
T000985,23/08/24,UPI/CR/97013391/REFUND/AMZNPRIME,2479,CR,-1356083.45,UPI CR 97013391 REFUND AMZNPRIME,UPI,UPI,1,regex,AMZNPRIME,Subscription
T000987,24/08/24,IMPS/DR/55520344/AIRTEL PREPAID,2196.69,DR,-1370918.58,IMPS DR 55520344 AIRTEL PREPAID,IMPS,IMPS,1,regex,AIRTEL PREPAID,Subscription
T000996,25/08/24,IMPS/DR/37566472/AIRTEL PREPAID,2153.67,DR,-1337672,IMPS DR 37566472 AIRTEL PREPAID,IMPS,IMPS,1,regex,AIRTEL PREPAID,Subscription
T000019,15/08/24,UPI/DR/81182864/GOIBIBO*BUS TICKET,3985.55,DR,92005.82,UPI DR 81182864 GOIBIBO BUS TICKET,UPI,UPI,1,regex,GOIBIBO BUS TICKET,Transport
T000037,17/08/24,UPI/DR/27566185/OLA*ORDER1152,2345.6,DR,135590.54,UPI DR 27566185 OLA ORDER1152,UPI,UPI,1,regex,OLA,Transport
T000041,15/08/24,UPI/DR/24366125/OLA*CABS4450,3616.3,DR,137049.76,UPI DR 24366125 OLA CABS4450,UPI,UPI,1,regex,OLA,Transport
T000046,15/08/24,UPI/DR/27105448/OLA*ORDER6862,1129.38,DR,149494.69,UPI DR 27105448 OLA ORDER6862,UPI,UPI,1,regex,OLA,Transport
T000061,17/08/24,ONLINE PURCHASE IRCTC,3325.99,DR,228856.6,ONLINE PURCHASE IRCTC,UPI,ONLINE,1,regex,IRCTC,Transport
T000079,17/08/24,UPI/DR/72415804/IRCTC TICKET BKNG,1467.14,DR,123515.87,UPI DR 72415804 IRCTC TICKET BKNG,UPI,UPI,1,regex,IRCTC TICKET BKNG,Transport
T000100,15/08/24,UPI/DR/50987442/GOIBIBO*FLIGHT TKT,7588.58,DR,44146.96,UPI DR 50987442 GOIBIBO FLIGHT TKT,UPI,UPI,1,regex,GOIBIBO FLIGHT TKT,Transport
T000116,17/08/24,UPI/DR/49172995/AMAZN PAY BUS TICKET,3411.6,DR,-8717.54,UPI DR 49172995 AMAZN PAY BUS TICKET,UPI,UPI,1,regex,AMAZN PAY BUS,Transport
T000122,18/08/24,UPI/DR/97512508/MMT*FLIGHT TKT,1141.03,DR,-54361.54,UPI DR 97512508 MMT FLIGHT TKT,UPI,UPI,1,regex,MMT FLIGHT TKT,Transport
T000124,17/08/24,UPI/DR/30718012/MMT*BUS TICKET,2807.71,DR,-57439.73,UPI DR 30718012 MMT BUS TICKET,UPI,UPI,1,regex,MMT BUS TICKET,Transport
T000125,15/08/24,UPI/DR/54099326/OLA*CABS8994,4374.68,DR,-61814.41,UPI DR 54099326 OLA CABS8994,UPI,UPI,1,regex,OLA,Transport
T000129,17/08/24,UPI/DR/93176117/MMT*BILL PAY,1273.47,DR,-70452.15,UPI DR 93176117 MMT BILL PAY,UPI,UPI,1,regex,MMT BILL PAY,Transport
T000130,17/08/24,UPI/DR/44269370/OLA*CABS9955,874.08,DR,-71326.23,UPI DR 44269370 OLA CABS9955,UPI,UPI,1,regex,OLA,Transport
T000131,16/08/24,UPI/DR/50151803/AMAZN PAY BUS TICKET,3736.16,DR,-75062.39,UPI DR 50151803 AMAZN PAY BUS TICKET,UPI,UPI,1,regex,AMAZN PAY BUS,Transport
T000133,15/08/24,UPI/DR/49625201/UBER/5497,139.68,DR,-78345.78,UPI DR 49625201 UBER 5497,UPI,UPI,1,regex,UBER,Transport
T000149,15/08/24,UPI/DR/29419691/OLA/3858,638.64,DR,-79595.8,UPI DR 29419691 OLA 3858,UPI,UPI,1,regex,OLA,Transport
T000162,16/08/24,UPI/DR/93446356/GOIBIBO*BUS TICKET,377.28,DR,-81260.06,UPI DR 93446356 GOIBIBO BUS TICKET,UPI,UPI,1,regex,GOIBIBO BUS TICKET,Transport
T000172,17/08/24,UPI/DR/20450542/UBER/7626,3576.54,DR,-163200.14,UPI DR 20450542 UBER 7626,UPI,UPI,1,regex,UBER,Transport
T000204,15/08/24,UPI/DR/57354167/UBER/4068,3355.42,DR,-156955.61,UPI DR 57354167 UBER 4068,UPI,UPI,1,regex,UBER,Transport
T000206,15/08/24,UPI/DR/73100462/UBER/7116,1342.89,DR,-164621.84,UPI DR 73100462 UBER 7116,UPI,UPI,1,regex,UBER,Transport
T000211,16/08/24,UPI/DR/96825515/OLA*ORDER6438,1438.76,DR,-107449.34,UPI DR 96825515 OLA ORDER6438,UPI,UPI,1,regex,OLA,Transport
T000256,19/08/24,UPI/DR/37820354/UBER*RIDE5480,1510.17,DR,-248190.2,UPI DR 37820354 UBER RIDE5480,UPI,UPI,1,regex,UBER,Transport
T000293,18/08/24,UPI/DR/85482164/MMT*BILL PAY,4310.44,DR,-314231.63,UPI DR 85482164 MMT BILL PAY,UPI,UPI,1,regex,MMT BILL PAY,Transport
T000334,18/08/24,UPI/DR/90253323/UBER/9755,2582.4,DR,-478967.62,UPI DR 90253323 UBER 9755,UPI,UPI,1,regex,UBER,Transport
T000363,19/08/24,UPI/DR/53928023/AMAZN PAY FLIGHT TKT,5887.82,DR,-480567.34,UPI DR 53928023 AMAZN PAY FLIGHT TKT,UPI,UPI,1,regex,AMAZN PAY FLIGHT,Transport
T000368,18/08/24,UPI/DR/46778269/AMAZN PAY BUS TICKET,2115.56,DR,-551264.36,UPI DR 46778269 AMAZN PAY BUS TICKET,UPI,UPI,1,regex,AMAZN PAY BUS,Transport
T000369,17/08/24,UPI/DR/32216400/MMT*BUS TICKET,5849.01,DR,-557113.37,UPI DR 32216400 MMT BUS TICKET,UPI,UPI,1,regex,MMT BUS TICKET,Transport
T000387,17/08/24,UPI/DR/80196591/AMAZN PAY BUS TICKET,1460.66,DR,-710533.31,UPI DR 80196591 AMAZN PAY BUS TICKET,UPI,UPI,1,regex,AMAZN PAY BUS,Transport
T000389,20/08/24,UPI/DR/87396877/UBER*CABS6900,371.65,DR,-714944.36,UPI DR 87396877 UBER CABS6900,UPI,UPI,1,regex,UBER,Transport
T000404,16/08/24,UPI/DR/58088526/OLA*RIDE5341,4277.16,DR,-858610.92,UPI DR 58088526 OLA RIDE5341,UPI,UPI,1,regex,OLA,Transport
T000412,20/08/24,UPI/DR/35118997/UBER*ORDER1567,3109.12,DR,-874059.82,UPI DR 35118997 UBER ORDER1567,UPI,UPI,1,regex,UBER,Transport
T000430,18/08/24,UPI/DR/32533467/AMAZN PAY BUS TICKET,3656.04,DR,-1032002.12,UPI DR 32533467 AMAZN PAY BUS TICKET,UPI,UPI,1,regex,AMAZN PAY BUS,Transport
T000448,17/08/24,UPI/DR/94184877/GOIBIBO*BUS TICKET,2660.03,DR,-978521.9,UPI DR 94184877 GOIBIBO BUS TICKET,UPI,UPI,1,regex,GOIBIBO BUS TICKET,Transport
T000466,19/08/24,UPI/DR/50553227/UBER/2676,136,DR,-958532.59,UPI DR 50553227 UBER 2676,UPI,UPI,1,regex,UBER,Transport
T000473,18/08/24,UPI/DR/85031958/OLA/2463,1189.04,DR,-1000390.31,UPI DR 85031958 OLA 2463,UPI,UPI,1,regex,OLA,Transport
T000521,18/08/24,UPI/DR/38147161/OLA/3173,4908.54,DR,-963644.48,UPI DR 38147161 OLA 3173,UPI,UPI,1,regex,OLA,Transport
T000536,21/08/24,UPI/DR/11181612/AMAZN PAY BUS TICKET,3648.49,DR,-984953.05,UPI DR 11181612 AMAZN PAY BUS TICKET,UPI,UPI,1,regex,AMAZN PAY BUS,Transport
T000545,19/08/24,UPI/DR/24245271/AMAZN PAY BUS TICKET,4911.54,DR,-1016577.72,UPI DR 24245271 AMAZN PAY BUS TICKET,UPI,UPI,1,regex,AMAZN PAY BUS,Transport
T000546,21/08/24,UPI/DR/61192463/AMAZN PAY FLIGHT TKT,3870.8,DR,-1020448.52,UPI DR 61192463 AMAZN PAY FLIGHT TKT,UPI,UPI,1,regex,AMAZN PAY FLIGHT,Transport
T000551,17/08/24,UPI/DR/34341456/UBER/2198,1524.2,DR,-1032709.53,UPI DR 34341456 UBER 2198,UPI,UPI,1,regex,UBER,Transport
T000552,21/08/24,UPI/DR/87926229/OLA*ORDER4842,590.22,DR,-1033299.75,UPI DR 87926229 OLA ORDER4842,UPI,UPI,1,regex,OLA,Transport
T000573,19/08/24,UPI/DR/90444404/AMAZN PAY BUS TICKET,7585.94,DR,-1006970.35,UPI DR 90444404 AMAZN PAY BUS TICKET,UPI,UPI,1,regex,AMAZN PAY BUS,Transport
T000585,21/08/24,UPI/DR/85040303/OLA*CABS6641,3893.55,DR,-1070678.78,UPI DR 85040303 OLA CABS6641,UPI,UPI,1,regex,OLA,Transport
T000603,22/08/24,UPI/DR/82675403/OLA*CABS6167,2512.47,DR,-1130482.15,UPI DR 82675403 OLA CABS6167,UPI,UPI,1,regex,OLA,Transport
T000609,22/08/24,UPI/DR/59970552/OLA*RIDE3947,2899.91,DR,-1077367.33,UPI DR 59970552 OLA RIDE3947,UPI,UPI,1,regex,OLA,Transport
T000619,21/08/24,UPI/DR/45899536/UBER*RIDE9535,4831.08,DR,-1126439.38,UPI DR 45899536 UBER RIDE9535,UPI,UPI,1,regex,UBER,Transport
T000629,21/08/24,UPI/DR/81819757/UBER/8816,1568.09,DR,-1178587.99,UPI DR 81819757 UBER 8816,UPI,UPI,1,regex,UBER,Transport
T000648,21/08/24,UPI/DR/75136149/GOIBIBO*BUS TICKET,4410.46,DR,-1093568.15,UPI DR 75136149 GOIBIBO BUS TICKET,UPI,UPI,1,regex,GOIBIBO BUS TICKET,Transport
T000650,18/08/24,UPI/DR/81288059/OLA*RIDE9873,1898.85,DR,-1096365.44,UPI DR 81288059 OLA RIDE9873,UPI,UPI,1,regex,OLA,Transport
T000655,22/08/24,UPI/DR/86639957/UBER/9615,3157.46,DR,-1044385.73,UPI DR 86639957 UBER 9615,UPI,UPI,1,regex,UBER,Transport
T000664,18/08/24,UPI/DR/83851788/UBER*RIDE7505,100.96,DR,-1110835.55,UPI DR 83851788 UBER RIDE7505,UPI,UPI,1,regex,UBER,Transport
T000668,21/08/24,UPI/DR/50305910/UBER/4562,3697.9,DR,-1121920.27,UPI DR 50305910 UBER 4562,UPI,UPI,1,regex,UBER,Transport
T000676,23/08/24,UPI/DR/85067462/UBER*CABS4212,2849.72,DR,-1046908.16,UPI DR 85067462 UBER CABS4212,UPI,UPI,1,regex,UBER,Transport
T000681,23/08/24,UPI/DR/24935479/UBER*ORDER6437,1124.15,DR,-1079717.26,UPI DR 24935479 UBER ORDER6437,UPI,UPI,1,regex,UBER,Transport
T000682,19/08/24,UPI/DR/80231557/UBER/3315,3505.85,DR,-1083223.11,UPI DR 80231557 UBER 3315,UPI,UPI,1,regex,UBER,Transport
T000695,20/08/24,UPI/DR/52773504/OLA*RIDE5485,844.59,DR,-986867.51,UPI DR 52773504 OLA RIDE5485,UPI,UPI,1,regex,OLA,Transport
T000704,19/08/24,UPI/DR/63424009/UBER*ORDER7921,1542.66,DR,-1039544.24,UPI DR 63424009 UBER ORDER7921,UPI,UPI,1,regex,UBER,Transport
T000712,23/08/24,UPI/DR/43971980/UBER*RIDE9904,4056.53,DR,-941159.9,UPI DR 43971980 UBER RIDE9904,UPI,UPI,1,regex,UBER,Transport
T000713,19/08/24,UPI/DR/89035763/UBER*RIDE2300,3045.96,DR,-944205.86,UPI DR 89035763 UBER RIDE2300,UPI,UPI,1,regex,UBER,Transport
T000718,20/08/24,UPI/DR/46831833/UBER/9595,1128.24,DR,-950744.07,UPI DR 46831833 UBER 9595,UPI,UPI,1,regex,UBER,Transport
T000774,21/08/24,UPI/DR/33436273/UBER/7058,4058.42,DR,-936501.51,UPI DR 33436273 UBER 7058,UPI,UPI,1,regex,UBER,Transport
T000793,20/08/24,UPI/DR/75857881/UBER*CABS2148,2746.63,DR,-1045007.46,UPI DR 75857881 UBER CABS2148,UPI,UPI,1,regex,UBER,Transport
T000837,20/08/24,UPI/DR/40257672/OLA*CABS7929,1458.01,DR,-1101291.26,UPI DR 40257672 OLA CABS7929,UPI,UPI,1,regex,OLA,Transport
T000845,22/08/24,UPI/DR/44897610/OLA*RIDE1775,826.86,DR,-1115994.07,UPI DR 44897610 OLA RIDE1775,UPI,UPI,1,regex,OLA,Transport
T000852,20/08/24,UPI/DR/69338400/AMAZN PAY FLIGHT TKT,5893.38,DR,-1215843.62,UPI DR 69338400 AMAZN PAY FLIGHT TKT,UPI,UPI,1,regex,AMAZN PAY FLIGHT,Transport
T000858,23/08/24,UPI/DR/69622247/OLA*ORDER7944,3670.17,DR,-1174761.85,UPI DR 69622247 OLA ORDER7944,UPI,UPI,1,regex,OLA,Transport
T000863,22/08/24,UPI/DR/10328387/OLA*CABS8742,708.47,DR,-1181167.61,UPI DR 10328387 OLA CABS8742,UPI,UPI,1,regex,OLA,Transport
T000883,24/08/24,UPI/DR/82091897/AMAZN PAY FLIGHT TKT,7405.22,DR,-1248975.15,UPI DR 82091897 AMAZN PAY FLIGHT TKT,UPI,UPI,1,regex,AMAZN PAY FLIGHT,Transport
T000905,23/08/24,UPI/DR/56324312/OLA*ORDER5001,1313.31,DR,-1351502.8,UPI DR 56324312 OLA ORDER5001,UPI,UPI,1,regex,OLA,Transport
T000908,24/08/24,UPI/DR/52481834/UBER/6282,2905.44,DR,-1281609.85,UPI DR 52481834 UBER 6282,UPI,UPI,1,regex,UBER,Transport
T000918,22/08/24,UPI/DR/18647316/MMT*BUS TICKET,6616.13,DR,-1277555.7,UPI DR 18647316 MMT BUS TICKET,UPI,UPI,1,regex,MMT BUS TICKET,Transport
T000926,23/08/24,UPI/DR/46849119/OLA*CABS1916,2502.76,DR,-1315844.72,UPI DR 46849119 OLA CABS1916,UPI,UPI,1,regex,OLA,Transport
T000931,23/08/24,UPI/DR/31505334/OLA/7656,3967.66,DR,-1342127.79,UPI DR 31505334 OLA 7656,UPI,UPI,1,regex,OLA,Transport
T000938,21/08/24,UPI/DR/59338378/UBER*CABS4677,201.6,DR,-1369556.18,UPI DR 59338378 UBER CABS4677,UPI,UPI,1,regex,UBER,Transport
T000949,23/08/24,UPI/DR/59781518/GOIBIBO*FLIGHT TKT,4706.82,DR,-1341137.92,UPI DR 59781518 GOIBIBO FLIGHT TKT,UPI,UPI,1,regex,GOIBIBO FLIGHT TKT,Transport
T000968,25/08/24,UPI/DR/40095669/MMT*BILL PAY,5092.04,DR,-1409177.53,UPI DR 40095669 MMT BILL PAY,UPI,UPI,1,regex,MMT BILL PAY,Transport
T000970,25/08/24,UPI/DR/43373708/MMT*BUS TICKET,4613.01,DR,-1413038.99,UPI DR 43373708 MMT BUS TICKET,UPI,UPI,1,regex,MMT BUS TICKET,Transport
T000974,22/08/24,UPI/DR/88813775/UBER/5342,1772.54,DR,-1431963.26,UPI DR 88813775 UBER 5342,UPI,UPI,1,regex,UBER,Transport
T000999,22/08/24,UPI/DR/32986369/OLA*CABS7799,1867.15,DR,-1362809.94,UPI DR 32986369 OLA CABS7799,UPI,UPI,1,regex,OLA,Transport
T000009,17/08/24,IMPS/DR/81691040/GAS BILL,1200.42,DR,150973.16,IMPS DR 81691040 GAS BILL,IMPS,IMPS,1,regex,GAS BILL,utilities
